Date,tave,pr,wind_speed,rh,solar_rad
2003-01-01,26.33280520089401,2.8007854512519756,1.604326609395582,82.62232293321988,165.64403072541506
2003-01-02,26.749257842655,2.6201621500871335,0.2942747498728425,80.98840473441004,200.96960704880487
2003-01-03,27.56592841985135,2.094091559237577,0.23993987178341455,77.55526547660969,251.33746554199485
2003-01-04,26.160429376206906,0.0038465681587787747,1.31057497715053,80.62742573171839,175.6330849072299
2003-01-05,26.587193888343,2.7322593990501236,0.38884526685864346,81.2891880934024,192.3863682115693
2003-01-06,27.147162158283134,1.8491384741410972,0.13661408319888416,79.47080348791418,220.16514382990172
2003-01-07,26.20969509967269,0.004718955499179151,3.2245076298184374,76.3302847473368,171.2951149284393
2003-01-08,25.922603869121968,2.80894139464243,3.893661309015126,82.80092052592644,137.20045997681348
2003-01-09,26.55275117098147,0.003595071503294225,2.0096258781102723,75.66504237205555,210.20371622330927
2003-01-10,26.172306880563895,0.003684492536355398,1.066624802561191,80.50540293883596,186.9441915852747
2003-01-11,26.32690204878101,0.003591611760943644,0.7607182712627383,80.41997121791293,203.76368232949142
2003-01-12,27.691487313482796,1.8453709477883278,0.2259696584649057,76.23093297202487,251.22827946491338
2003-01-13,27.79992157604124,0.006056012850665265,1.0981450647370878,78.55794339786895,263.28713236234336
2003-01-14,27.097703748501733,1.8078982122551568,0.14465786370056874,79.44293503593582,219.0660039872819
2003-01-15,27.213899901797962,1.6855393674803436,0.13443854737452274,79.23119715594146,222.6539797980415
2003-01-16,27.715811000564813,1.9749702349008267,0.2863609682915152,76.1448723863388,256.6179147518281
2003-01-17,27.036430730375383,2.083619185276395,0.8093937203058961,77.83523075477,256.2417401709029
2003-01-18,27.9447829328301,0.007637913506961736,1.0525461919393304,79.34903578383705,262.51089428591587
2003-01-19,27.57056273334491,1.1421439837432383,0.1616723481435508,76.79138079175625,243.34086993786255
2003-01-20,26.676065184456988,2.2326957572865576,0.653004629897827,79.79925866793086,237.0142504054837
2003-01-21,27.438179084177083,2.1381209057261397,0.5516006067901345,76.97674355215321,261.96237697547974
2003-01-22,25.828706428124004,2.8281653199464207,4.390843347576316,82.6627261656584,132.73243011208763
2003-01-23,27.09301438177514,2.0800356906032738,0.834811233764005,77.57440422280688,257.62290836425865
2003-01-24,27.61002113855174,0.005263731852382191,1.2019560139630114,79.79835168551203,260.7058093642052
2003-01-25,27.104341815141733,0.0038210192921898684,1.2245073236800705,74.74055625541905,237.74272849361924
