date,tave,pr,wind_speed,rh,solar_rad
2022-01-01,27.69952662330548,0.24172978849886956,1.20257895789125,78.4698793021913,260.0577400423125
2022-01-02,27.268085815741138,17.906102779528826,0.7588130475646886,73.16243341841715,152.94636791360958
2022-01-03,27.362400308046332,0.2231986138607085,0.8537607171068553,78.59758313534162,256.5876744902835
2022-01-04,26.73089097689919,0.31404925309823156,2.4269228016752966,78.61624890437902,227.99658657201724
2022-01-05,27.474354901919302,0.09628938663719894,1.4865403870129321,78.08430371573918,259.25873702563075
2022-01-06,27.657820569903073,0.10962763296719492,1.4548406951894766,77.11945333856497,261.44315436088806
2022-01-07,27.322885619366627,0.10621689307248296,1.1441158356438312,79.86084667135901,259.49609185724705
2022-01-08,27.432300075521034,0.5970100729669601,0.8003080023497315,76.27005898898689,244.18026466671952
2022-01-09,27.51411533100791,0.12985649570610228,0.9875467317607167,79.75738867486189,262.40326036385176
2022-01-10,26.177294580452738,0.7196609965531527,2.968419292563648,83.13835518617947,197.66740616985746
2022-01-11,27.108652267996277,0.1161418388922304,2.35364388929956,76.70598627128399,244.78162661119404
2022-01-12,25.852961221774738,7.467149239432353,2.489778252713827,84.95537931803943,147.4617478759789
2022-01-13,27.250430643735267,14.621706216006782,0.7237600452671679,71.70323245100833,161.1851710638951
2022-01-14,27.39658313724075,7.794465041625557,0.7881287771510543,73.44162457291141,200.39723650551616
2022-01-15,27.346990016196393,18.00982563306869,0.8156163482676061,75.61977650926612,157.72812042089075
2022-01-16,26.599009419367828,0.6153492014398784,2.154222431724978,80.1588506252437,221.0937428700998
2022-01-17,27.30993703744517,16.169219336764268,0.7661081666193457,73.99098400113765,162.83471934835148
2022-01-18,26.881665173939822,0.05216998094208836,2.497812497366563,79.37254115437489,246.02898833753815
2022-01-19,26.045061481885863,6.529088222534026,2.7399156363973534,83.81604111224395,155.5718648867238
2022-01-20,27.183313063668503,0.17830846288909016,1.1872883214071368,79.60369944112227,253.4300202774331
2022-01-21,27.42409376063948,18.27517966050796,0.901961319794217,78.97549897183478,162.72407032056404
2022-01-22,25.628869343411914,15.916425128531877,2.9359676309374074,87.49725423319275,96.84797985771506
2022-01-23,27.597417023786697,0.13173342689440848,1.3372817763082896,77.67766204544986,260.2368622994853
2022-01-24,27.271170027030852,15.582003618224691,0.7458773765524955,72.68951914507743,160.89432932719876
2022-01-25,27.54600622337236,5.847649534095261,0.8836947200015667,78.32715357272922,222.5813496477476
2022-01-26,27.455028756644882,10.336749131569796,0.8081682664114507,78.9131882167916,201.95966785951686
2022-01-27,27.622653241273238,1.6309866266341477,0.9357427458258484,78.81000833795025,246.40628689278626
2022-01-28,27.441659125136713,18.167500655964098,0.9568019870962325,79.68833400952875,164.01272472262795
2022-01-29,27.597681525353227,0.43440842577919364,0.7925121539207044,78.58347885014891,256.77509274841105
2022-01-30,27.463121274340835,11.57283250892296,0.914760764392862,79.10057397313055,191.19051305459348
2022-01-31,27.579268833163216,3.0237233412836257,0.9574644366844001,79.05174749576723,239.30389314639888
2022-02-01,27.26035068271996,0.2859874674329549,0.9394097662693981,78.58550007464086,252.14719091689977
2022-02-02,27.495476889806472,0.16301646690469088,1.2848456998145583,77.98188556041362,257.5350956401745
2022-02-03,27.38819720734192,11.41313972098474,0.8119012593609901,74.79545349205836,185.06824275863474
2022-02-04,27.42613749658086,20.609828557822766,0.9884466045267823,80.59265039604666,156.03202532677662
2022-02-05,27.669645635286695,0.1395637892052412,1.2153620553202693,79.16849845334023,263.59761688839706
2022-02-06,27.416214074436596,15.583360744459073,0.8527561446115199,76.876607024475,172.1452320155195
2022-02-07,27.655071291410973,1.2605142101875841,0.8196017493005339,78.92892223601814,249.94241715779447
2022-02-08,27.551917833384287,4.575435871521086,0.8661937126530561,77.09766096021269,223.61140967166494
2022-02-09,26.10053468804614,5.5887303334993925,2.097113983855713,83.02858728465138,165.73828400077804
2022-02-10,25.65884613635857,14.679663188061522,3.1282000314507377,87.34244898592996,105.65517503900347
2022-02-11,27.203691064009817,16.701899065605964,0.675305283013958,71.67244464936938,152.7583609070272
2022-02-12,27.350047777329454,7.942309861476067,0.7175251569282385,72.18681528219447,198.5581647411846
2022-02-13,27.56506140832106,2.801871611195153,1.0079984032266769,78.67493527264698,240.74054642140874
2022-02-14,27.439655987110193,17.091399416104785,0.9598365277625951,79.83032458722559,170.15367440138152
2022-02-15,27.654442946410487,0.2689670559613705,1.0360448918571,78.62096804727696,257.59816308829267
2022-02-16,27.091336027067523,0.3645855613279879,1.2878489084058051,78.73364821266547,240.9486957614919
2022-02-17,27.496251633348436,3.1223326455969573,1.0165652931563858,78.6479578600371,240.7702514570853
2022-02-18,27.28558905312623,0.035556707340818644,2.091183464246482,78.97588691939283,257.458165842074
2022-02-19,26.760593887700505,0.4838052600951761,2.273839731714875,78.25123985285373,225.9882763882094
2022-02-20,27.28496009300582,0.07499274721954167,2.183469853495408,77.13310944689837,252.06160830059918
2022-02-21,25.69341387684428,14.74491535377995,3.1042967718837957,87.24310606786823,105.70565575879137
2022-02-22,27.406294035451907,20.27718411469796,1.0127591271618548,80.62612903029147,159.76429803156148
2022-02-23,27.343946402821537,0.17613193968300522,1.3241618104194826,78.29937369325268,254.16292289941117
2022-02-24,27.678957320668374,0.19511890388667585,1.1377694362549546,79.16792627497836,261.9241261667767
2022-02-25,27.363186431306854,10.716232354089552,0.9962751472950612,79.105606662685,204.53990256505668
2022-02-26,27.58383271542569,0.9555244148577392,0.7567807440837147,76.04023726129225,248.27984504388226
2022-02-27,27.426166407217202,18.951174480315974,0.9822307878857497,80.43833584044405,163.09587389023352
2022-02-28,27.532575079871968,1.7019028739194693,0.8505527796769623,76.57481039606161,233.44539999907562
2022-03-01,27.38928412424438,14.131279204134037,0.8393645043322655,74.86926007211513,173.33842888401733
2022-03-02,27.448317183174183,14.421215140724382,0.9450464260436896,79.68020482531004,181.76696960452523
2022-03-03,27.38974761710573,11.96815825976748,0.9017310971553208,79.70758789997834,199.67789293886196
2022-03-04,26.274908576020405,1.175138166967249,2.5395003098313578,82.44827796710781,200.3746142921601
2022-03-05,25.980535863391104,6.436086666245783,1.9832851387866324,83.32120248752422,158.11887098628907
2022-03-06,27.682023693480346,0.22307058308387998,1.1354027942333016,78.04051524228042,259.533343577663
2022-03-07,27.405312304056135,18.90325768178013,0.9074154361743544,77.39164903686404,155.83868390237603
2022-03-08,27.62820439101078,1.7311271790383487,0.8715575303819272,79.59786782760123,247.72906194393812
2022-03-09,27.594442918963047,1.6476101426975638,0.7648780421050073,78.42249124225783,246.04365352632266
2022-03-10,27.312008146223086,11.557945090193341,0.7355442138665559,72.68598067362899,181.28417803068524
2022-03-11,27.402622999756446,13.037368883217878,0.838007105425841,75.02106536874065,179.27140763131035
2022-03-12,26.25166104124221,0.5019241756319494,3.0067958301334152,82.30707745612737,202.98840765962638
2022-03-13,27.530266227244134,4.956939419699196,0.8702246522299413,78.59265496133935,222.83424387039946
2022-03-14,27.71280214146556,0.07383022776593864,1.4709457710174445,78.0537993461061,264.92372818079303
2022-03-15,27.23655015513174,18.590944526015694,0.7279805341680469,73.0354656227571,149.71916109920656
2022-03-16,26.039338098570116,2.9210605825759024,2.3767770804116317,83.90969413278759,182.56971920228335
2022-03-17,27.69456076017387,0.08658977498466969,1.3861637056725535,78.67652249187991,264.93776893939815
2022-03-18,25.92025042029978,6.555549623488945,1.841541555489946,83.31547007520524,154.0252316162616
2022-03-19,27.43907992730309,16.28778095733856,0.9264735114297186,79.74427994458983,172.73310626811923
2022-03-20,27.642644638743477,0.11858466611411869,1.156554280246574,78.83839582478937,263.6144765032405
2022-03-21,27.56703409791143,4.001957855335209,0.8612942323852214,77.33915388647456,228.2292670977192
2022-03-22,27.42606737290973,9.973323529079876,0.8501627829158905,74.8911923950203,191.53138056908992
2022-03-23,26.446070153981168,1.2626651272383034,1.3270171160474484,80.85709068608479,220.190638422083
2022-03-24,27.69442604891092,0.15379312974196374,1.2595560445760223,77.84415354860518,261.96548128551444
2022-03-25,25.91040081254618,8.010924115394012,2.2375540749839073,84.35956449832408,144.27450459305666
2022-03-26,27.438713930949408,6.524653236424685,0.9815574401844982,78.78116558845166,224.91461329690856
