date,no2,co,so2,o3,pm10,pm25
2018-01-01,2.0427064334245593,0.07000713896601411,0.4605365384812368,32.814471092047256,23.799234266792492,16.249243016068387
2018-01-02,1.7603531074853325,0.05462655504261318,0.20235565303288872,26.591305802121795,20.188124050619745,14.139268782843194
2018-01-03,1.109655466263468,0.07815588827650295,0.32999510761505213,37.53164611572565,18.673125470182388,12.226828432029373
2018-01-04,1.0252697324484832,0.07664760629756306,0.21477775332628093,38.327800132553435,16.24301332918481,10.48669775097766
2018-01-05,1.3925812453170314,0.06540242439091135,0.21153000011721748,28.35203617636235,24.088517264168942,16.902643654488056
2018-01-06,1.0628905284355827,0.0741352307107641,0.3046573600774536,30.662907319682525,14.52143878648009,9.970906457266853
2018-01-07,1.4097541404787526,0.06364129675277477,0.2013552133552062,28.161177950509053,22.12710827315883,15.486605807298107
2018-01-08,1.6826826841670715,0.05807041276330848,0.26082286045503317,26.710620774340445,19.87208316449283,13.893749761646792
2018-01-09,1.3794103801612274,0.05703920768537589,0.17177918458580482,28.814155845676616,15.140224132518892,10.54115067051699
2018-01-10,1.5374641898938375,0.05771387701646243,0.33938734659933617,26.776364131880303,21.91883243679116,15.16864605414343
2018-01-11,1.846776642351153,0.07820553599011354,0.35884077902217415,40.61386719853933,27.92308482445093,18.72692560037534
2018-01-12,1.2509256337171595,0.08358484464951887,0.31351712521713193,41.17937485887398,22.284164170616283,14.501955310291624
2018-01-13,1.7153167012945496,0.06902192513800054,0.4603372360751999,32.28027114168216,17.757062033911318,12.2250676187375
2018-01-14,1.3557227044859483,0.05282259871683552,0.28545829938002576,27.489634721045782,15.515610245731267,10.829595964962635
2018-01-15,1.3754212363808827,0.05472469803320244,0.38399150062261783,28.513268938863916,13.49922582265298,9.397196180286656
2018-01-16,1.1373292387297937,0.08770185813245233,0.2949043944313146,40.88662836518955,21.65963922810072,14.10389773477043
2018-01-17,1.7378140198174619,0.05239162193648894,0.19896708029467333,26.797141491987208,20.165811140099212,14.104023412653772
2018-01-18,0.9658832762436217,0.0757100672328893,0.23038303712640937,36.76860988777816,14.207554374939972,9.23320638640178
2018-01-19,1.3855583158591105,0.06435485949249661,0.23181136418180703,27.58681230298942,28.547980181818993,20.144849938740506
2018-01-20,0.9808351701229727,0.07357131213323538,0.27191684011323175,33.061354785460175,12.826013331877173,8.59680268951029
2018-01-21,2.0835697338561388,0.07844558535408162,0.43795525919782896,36.760881964419866,28.85663660947564,19.714145217902345
2018-01-22,1.002630538486389,0.07482071542065664,0.2940001307083406,30.758888285935623,14.003754690329425,9.592584278205601
2018-01-23,1.5719690584502062,0.057498620972384284,0.18074682636828848,26.580245014136427,21.75243548359804,15.2561284443501
2018-01-24,1.774552268050223,0.0590138069495799,0.17427182185883044,26.57605883600757,16.852083537161665,11.910565991762354
2018-01-25,1.5217614670683373,0.059124045214036434,0.22671934399092125,29.32328485232271,19.717730195216447,13.691807892842839
2018-01-26,1.8417121652644362,0.06684519008178821,0.4035699597302169,32.80923655733048,27.747541191632855,18.91315905668664
2018-01-27,1.7773219178430402,0.08007071484811594,0.37978616227716167,36.922504154164336,26.534410544872284,18.055220970440732
2018-01-28,1.3585325364501313,0.057282650630025064,0.32784446356476693,32.331298630159864,21.261751329467778,14.619949644723535
2018-01-29,1.952514915418264,0.0732097869199576,0.38960974332387127,36.10657962126883,27.976351213734326,18.933225184418536
2018-01-30,1.620828293588825,0.0741712908247306,0.35816275602053915,39.085629500816644,24.158804399298127,16.063133914715337
2018-01-31,1.5854039325328815,0.05606315493197088,0.18328704781048133,26.940861889286403,22.342673213678292,15.6266427195431
2018-02-01,0.9482964983689403,0.0739480208319079,0.299143580461494,36.07165373026582,14.18501041357086,9.2279411445523
2018-02-02,1.6989458625865481,0.058900815051972914,0.20704014380953198,27.336533146661655,16.347103570209413,11.530653656745557
2018-02-03,1.0171708348947532,0.07391156241034973,0.27699020911940075,31.917711742823087,13.561145616336963,9.187836670515352
2018-02-04,1.4813452488372763,0.06389029741601981,0.3669783299849622,33.98566067595255,22.254718023579905,15.055345457923066
2018-02-05,1.0876825472945073,0.07537952238409215,0.2969653194971241,30.37015291884596,14.149976870219879,9.775786913140733
2018-02-06,1.6612174697898678,0.06853432760580506,0.3267538319398208,27.10897453307924,21.371124566482653,15.046533453913167
